NAPS,Time,O3,NO2
 60430,2020-01-18T12:00:00Z,27,9
 60430,2020-01-18T13:00:00Z,27,9
 60430,2020-01-18T14:00:00Z,25,10
 60430,2020-01-18T15:00:00Z,22,14
 60430,2020-01-18T16:00:00Z,21,13
 60430,2020-01-18T17:00:00Z,21,13
 60430,2020-01-18T18:00:00Z,20,13
 60430,2020-01-18T19:00:00Z,16,15
 60430,2020-01-18T20:00:00Z,12,20
 60430,2020-01-18T21:00:00Z,14,13
 60430,2020-01-18T22:00:00Z,17,11
 60430,2020-01-18T23:00:00Z,18,10
 60430,2020-01-19T00:00:00Z,16,12
 60430,2020-01-19T01:00:00Z,18,9
 60430,2020-01-19T02:00:00Z,18,10
 60430,2020-01-19T03:00:00Z,18,11
 60430,2020-01-19T04:00:00Z,19,12
 60430,2020-01-19T05:00:00Z,28,7
 60430,2020-01-19T06:00:00Z,26,10
 60430,2020-01-19T07:00:00Z,29,7
 60430,2020-01-19T08:00:00Z,30,6
 60430,2020-01-19T09:00:00Z,32,5
 60430,2020-01-19T10:00:00Z,32,6
 60430,2020-01-19T11:00:00Z,31,6
 60430,2020-01-19T12:00:00Z,32,6
 60430,2020-01-19T13:00:00Z,32,7
 60430,2020-01-19T14:00:00Z,33,6
 60430,2020-01-19T15:00:00Z,34,5
 60430,2020-01-19T16:00:00Z,34,6
 60430,2020-01-19T17:00:00Z,32,9
 60430,2020-01-19T18:00:00Z,31,11
 60430,2020-01-19T19:00:00Z,32,10
 60430,2020-01-19T20:00:00Z,35,11
 60430,2020-01-19T21:00:00Z,36,9
 60430,2020-01-19T22:00:00Z,35,9
 60430,2020-01-19T23:00:00Z,34,10
 60430,2020-01-20T00:00:00Z,34,10
 60430,2020-01-20T01:00:00Z,33,9
 60430,2020-01-20T02:00:00Z,31,11
 60430,2020-01-20T03:00:00Z,-999,-999
 60430,2020-01-20T04:00:00Z,16,26
 60430,2020-01-20T05:00:00Z,12,31
 60430,2020-01-20T06:00:00Z,8,35
 60430,2020-01-20T07:00:00Z,6,39
 60430,2020-01-20T08:00:00Z,13,30
 60430,2020-01-20T09:00:00Z,20,21
 60430,2020-01-20T10:00:00Z,25,18
 60430,2020-01-20T11:00:00Z,26,16
 60430,2020-01-20T12:00:00Z,25,18
 60430,2020-01-20T13:00:00Z,22,25
 60430,2020-01-20T14:00:00Z,-999,-999
 60430,2020-01-20T15:00:00Z,-999,-999
 60430,2020-01-20T16:00:00Z,-999,-999
 60430,2020-01-20T17:00:00Z,13,36
 60430,2020-01-20T18:00:00Z,16,31
 60430,2020-01-20T19:00:00Z,14,34
 60430,2020-01-20T20:00:00Z,8,40
 60430,2020-01-20T21:00:00Z,6,42
 60430,2020-01-20T22:00:00Z,4,47
 60430,2020-01-20T23:00:00Z,3,46
 60430,2020-01-21T00:00:00Z,3,46
 60430,2020-01-21T01:00:00Z,2,45
 60430,2020-01-21T02:00:00Z,2,45
 60430,2020-01-21T03:00:00Z,2,47
 60430,2020-01-21T04:00:00Z,2,51
 60430,2020-01-21T05:00:00Z,2,52
 60430,2020-01-21T06:00:00Z,2,51
 60430,2020-01-21T07:00:00Z,3,49
 60430,2020-01-21T08:00:00Z,4,47
 60430,2020-01-21T09:00:00Z,4,50
 60430,2020-01-21T10:00:00Z,5,43
 60430,2020-01-21T11:00:00Z,14,31
 60430,2020-01-21T12:00:00Z,23,25
 60430,2020-01-21T13:00:00Z,29,16
 60430,2020-01-21T14:00:00Z,31,14
 60430,2020-01-21T15:00:00Z,30,15
 60430,2020-01-21T16:00:00Z,29,16
 60430,2020-01-21T17:00:00Z,29,17
 60430,2020-01-21T18:00:00Z,25,21
 60430,2020-01-21T19:00:00Z,26,21
 60430,2020-01-21T20:00:00Z,26,21
 60430,2020-01-21T21:00:00Z,23,23
 60430,2020-01-21T22:00:00Z,20,24
 60430,2020-01-21T23:00:00Z,17,27
 60430,2020-01-22T00:00:00Z,17,27
 60430,2020-01-22T01:00:00Z,18,25
 60430,2020-01-22T02:00:00Z,23,20
 60430,2020-01-22T03:00:00Z,24,19
 60430,2020-01-22T04:00:00Z,24,18
 60430,2020-01-22T05:00:00Z,17,26
 60430,2020-01-22T06:00:00Z,6,37
 60430,2020-01-22T07:00:00Z,12,28
 60430,2020-01-22T08:00:00Z,18,21
 60430,2020-01-22T09:00:00Z,25,14
 60430,2020-01-22T10:00:00Z,24,15
 60430,2020-01-22T11:00:00Z,32,7
 60430,2020-01-22T12:00:00Z,33,7
 60430,2020-01-22T13:00:00Z,33,8
 60430,2020-01-22T14:00:00Z,32,10
 60430,2020-01-22T15:00:00Z,34,9
 60430,2020-01-22T16:00:00Z,32,10
 60430,2020-01-22T17:00:00Z,29,14
 60430,2020-01-22T18:00:00Z,26,16
 60430,2020-01-22T19:00:00Z,26,15
 60430,2020-01-22T20:00:00Z,24,16
 60430,2020-01-22T21:00:00Z,20,20
 60430,2020-01-22T22:00:00Z,15,24
 60430,2020-01-22T23:00:00Z,13,27
 60430,2020-01-23T00:00:00Z,10,31
 60430,2020-01-23T01:00:00Z,12,31
 60430,2020-01-23T02:00:00Z,12,30
 60430,2020-01-23T03:00:00Z,12,29
 60430,2020-01-23T04:00:00Z,4,42
 60430,2020-01-23T05:00:00Z,2,43
 60430,2020-01-23T06:00:00Z,3,38
 60430,2020-01-23T07:00:00Z,2,41
 60430,2020-01-23T08:00:00Z,4,40
 60430,2020-01-23T09:00:00Z,3,47
 60430,2020-01-23T10:00:00Z,7,35
 60430,2020-01-23T11:00:00Z,13,27
 60430,2020-01-23T12:00:00Z,10,36
 60430,2020-01-23T13:00:00Z,9,36
 60430,2020-01-23T14:00:00Z,10,34
 60430,2020-01-23T15:00:00Z,8,32
 60430,2020-01-23T16:00:00Z,8,32
 60430,2020-01-23T17:00:00Z,10,28
 60430,2020-01-23T18:00:00Z,3,37
 60430,2020-01-23T19:00:00Z,9,30
 60430,2020-01-23T20:00:00Z,7,32
 60430,2020-01-23T21:00:00Z,8,31
 60430,2020-01-23T22:00:00Z,4,35
 60430,2020-01-23T23:00:00Z,3,41
 60430,2020-01-24T00:00:00Z,2,42
 60430,2020-01-24T01:00:00Z,2,40
 60430,2020-01-24T02:00:00Z,5,35
 60430,2020-01-24T03:00:00Z,16,24
 60430,2020-01-24T04:00:00Z,13,27
 60430,2020-01-24T05:00:00Z,16,23
 60430,2020-01-24T06:00:00Z,15,24
 60430,2020-01-24T07:00:00Z,16,24
 60430,2020-01-24T08:00:00Z,18,23
 60430,2020-01-24T09:00:00Z,15,27
 60430,2020-01-24T10:00:00Z,21,19
 60430,2020-01-24T11:00:00Z,25,15
 60430,2020-01-24T12:00:00Z,29,11
 60430,2020-01-24T13:00:00Z,29,11
 60430,2020-01-24T14:00:00Z,29,11
 60430,2020-01-24T15:00:00Z,27,12
 60430,2020-01-24T16:00:00Z,25,15
 60430,2020-01-24T17:00:00Z,25,16
 60430,2020-01-24T18:00:00Z,25,16
 60430,2020-01-24T19:00:00Z,27,13
 60430,2020-01-24T20:00:00Z,29,11
 60430,2020-01-24T21:00:00Z,29,11
 60430,2020-01-24T22:00:00Z,29,11
 60430,2020-01-24T23:00:00Z,29,10
 60430,2020-01-25T00:00:00Z,29,10
 60430,2020-01-25T01:00:00Z,29,9
 60430,2020-01-25T02:00:00Z,30,7
 60430,2020-01-25T03:00:00Z,27,8
 60430,2020-01-25T04:00:00Z,24,9
 60430,2020-01-25T05:00:00Z,22,11
 60430,2020-01-25T06:00:00Z,23,12
 60430,2020-01-25T07:00:00Z,25,11
 60430,2020-01-25T08:00:00Z,26,11
 60430,2020-01-25T09:00:00Z,27,11
 60430,2020-01-25T10:00:00Z,28,10
 60430,2020-01-25T11:00:00Z,27,11
 60430,2020-01-25T12:00:00Z,27,11
 60430,2020-01-25T13:00:00Z,24,13
 60430,2020-01-25T14:00:00Z,22,15
 60430,2020-01-25T15:00:00Z,21,15
 60430,2020-01-25T16:00:00Z,20,15
 60430,2020-01-25T17:00:00Z,14,20
 60430,2020-01-25T18:00:00Z,13,18
 60430,2020-01-25T19:00:00Z,10,20
 60430,2020-01-25T20:00:00Z,12,18
 60430,2020-01-25T21:00:00Z,15,15
 60430,2020-01-25T22:00:00Z,11,18
 60430,2020-01-25T23:00:00Z,9,18
 60430,2020-01-26T00:00:00Z,9,15
 60430,2020-01-26T01:00:00Z,9,13
 60430,2020-01-26T02:00:00Z,8,12
 60430,2020-01-26T03:00:00Z,10,10
 60430,2020-01-26T04:00:00Z,7,12
 60430,2020-01-26T05:00:00Z,6,12
 60430,2020-01-26T06:00:00Z,4,15
 60430,2020-01-26T07:00:00Z,3,16
 60430,2020-01-26T08:00:00Z,3,15
 60430,2020-01-26T09:00:00Z,5,15
 60430,2020-01-26T10:00:00Z,9,12
 60430,2020-01-26T11:00:00Z,12,13
 60430,2020-01-26T12:00:00Z,16,12
 60430,2020-01-26T13:00:00Z,19,9
 60430,2020-01-26T14:00:00Z,18,10
 60430,2020-01-26T15:00:00Z,14,13
 60430,2020-01-26T16:00:00Z,15,11
 60430,2020-01-26T17:00:00Z,9,18
 60430,2020-01-26T18:00:00Z,15,15
 60430,2020-01-26T19:00:00Z,14,17
 60430,2020-01-26T20:00:00Z,14,18
 60430,2020-01-26T21:00:00Z,14,18
 60430,2020-01-26T22:00:00Z,14,15
 60430,2020-01-26T23:00:00Z,13,14
 60430,2020-01-27T00:00:00Z,18,7
 60430,2020-01-27T01:00:00Z,17,8
 60430,2020-01-27T02:00:00Z,17,9
 60430,2020-01-27T03:00:00Z,-999,-999
 60430,2020-01-27T04:00:00Z,14,9
 60430,2020-01-27T05:00:00Z,9,15
 60430,2020-01-27T06:00:00Z,13,13
 60430,2020-01-27T07:00:00Z,13,14
 60430,2020-01-27T08:00:00Z,15,14
 60430,2020-01-27T09:00:00Z,16,14
 60430,2020-01-27T10:00:00Z,14,17
 60430,2020-01-27T11:00:00Z,19,13
 60430,2020-01-27T12:00:00Z,18,15
 60430,2020-01-27T13:00:00Z,24,10
 60430,2020-01-27T14:00:00Z,21,14
 60430,2020-01-27T15:00:00Z,20,15
 60430,2020-01-27T16:00:00Z,22,15
 60430,2020-01-27T17:00:00Z,22,15
 60430,2020-01-27T18:00:00Z,22,14
 60430,2020-01-27T19:00:00Z,22,15
 60430,2020-01-27T20:00:00Z,21,16
 60430,2020-01-27T21:00:00Z,24,12
 60430,2020-01-27T22:00:00Z,22,14
 60430,2020-01-27T23:00:00Z,22,15
 60430,2020-01-28T00:00:00Z,23,14
 60430,2020-01-28T01:00:00Z,24,12
 60430,2020-01-28T02:00:00Z,20,16
 60430,2020-01-28T03:00:00Z,17,20
 60430,2020-01-28T04:00:00Z,25,14
 60430,2020-01-28T05:00:00Z,26,16
 60430,2020-01-28T06:00:00Z,21,22
 60430,2020-01-28T07:00:00Z,22,22
 60430,2020-01-28T08:00:00Z,24,21
 60430,2020-01-28T09:00:00Z,26,18
 60430,2020-01-28T10:00:00Z,24,19
 60430,2020-01-28T11:00:00Z,23,20
 60430,2020-01-28T12:00:00Z,27,17
 60430,2020-01-28T13:00:00Z,29,15
 60430,2020-01-28T14:00:00Z,28,16
 60430,2020-01-28T15:00:00Z,26,18
 60430,2020-01-28T16:00:00Z,25,18
 60430,2020-01-28T17:00:00Z,23,20
 60430,2020-01-28T18:00:00Z,24,18
 60430,2020-01-28T19:00:00Z,25,18
 60430,2020-01-28T20:00:00Z,26,16
 60430,2020-01-28T21:00:00Z,27,15
 60430,2020-01-28T22:00:00Z,27,14
 60430,2020-01-28T23:00:00Z,28,13
 60430,2020-01-29T00:00:00Z,33,7
 60430,2020-01-29T01:00:00Z,30,9
 60430,2020-01-29T02:00:00Z,32,8
 60430,2020-01-29T03:00:00Z,33,8
 60430,2020-01-29T04:00:00Z,34,8
 60430,2020-01-29T05:00:00Z,32,11
 60430,2020-01-29T06:00:00Z,27,14
 60430,2020-01-29T07:00:00Z,25,17
 60430,2020-01-29T08:00:00Z,24,19
 60430,2020-01-29T09:00:00Z,24,18
 60430,2020-01-29T10:00:00Z,25,16
 60430,2020-01-29T11:00:00Z,27,13
 60430,2020-01-29T12:00:00Z,27,13
 60430,2020-01-29T13:00:00Z,28,12
 60430,2020-01-29T14:00:00Z,29,13
 60430,2020-01-29T15:00:00Z,26,16
 60430,2020-01-29T16:00:00Z,20,26
 60430,2020-01-29T17:00:00Z,13,33
 60430,2020-01-29T18:00:00Z,10,36
 60430,2020-01-29T19:00:00Z,13,33
 60430,2020-01-29T20:00:00Z,12,32
 60430,2020-01-29T21:00:00Z,4,39
 60430,2020-01-29T22:00:00Z,8,32
 60430,2020-01-29T23:00:00Z,8,32
 60430,2020-01-30T00:00:00Z,8,30
 60430,2020-01-30T01:00:00Z,2,38
 60430,2020-01-30T02:00:00Z,2,39
 60430,2020-01-30T03:00:00Z,2,41
 60430,2020-01-30T04:00:00Z,2,38
 60430,2020-01-30T05:00:00Z,3,38
 60430,2020-01-30T06:00:00Z,6,34
 60430,2020-01-30T07:00:00Z,4,37
 60430,2020-01-30T08:00:00Z,8,30
 60430,2020-01-30T09:00:00Z,14,23
 60430,2020-01-30T10:00:00Z,16,20
 60430,2020-01-30T11:00:00Z,16,21
 60430,2020-01-30T12:00:00Z,16,22
 60430,2020-01-30T13:00:00Z,14,24
 60430,2020-01-30T14:00:00Z,26,13
 60430,2020-01-30T15:00:00Z,28,12
 60430,2020-01-30T16:00:00Z,28,12
 60430,2020-01-30T17:00:00Z,26,14
 60430,2020-01-30T18:00:00Z,29,10
 60430,2020-01-30T19:00:00Z,25,14
 60430,2020-01-30T20:00:00Z,14,26
 60430,2020-01-30T21:00:00Z,22,17
 60430,2020-01-30T22:00:00Z,30,9
 60430,2020-01-30T23:00:00Z,26,12
 60430,2020-01-31T00:00:00Z,24,13
 60430,2020-01-31T01:00:00Z,16,21
 60430,2020-01-31T02:00:00Z,13,23
 60430,2020-01-31T03:00:00Z,12,24
 60430,2020-01-31T04:00:00Z,9,26
 60430,2020-01-31T05:00:00Z,5,31
 60430,2020-01-31T06:00:00Z,3,34
 60430,2020-01-31T07:00:00Z,4,35
 60430,2020-01-31T08:00:00Z,5,35
 60430,2020-01-31T09:00:00Z,7,34
 60430,2020-01-31T10:00:00Z,19,21
 60430,2020-01-31T11:00:00Z,30,9
 60430,2020-01-31T12:00:00Z,30,9
 60430,2020-01-31T13:00:00Z,32,7
 60430,2020-01-31T14:00:00Z,34,5
 60430,2020-01-31T15:00:00Z,32,6
 60430,2020-01-31T16:00:00Z,33,6
 60430,2020-01-31T17:00:00Z,27,11
 60430,2020-01-31T18:00:00Z,25,13
 60430,2020-01-31T19:00:00Z,28,10
 60430,2020-01-31T20:00:00Z,23,17
 60430,2020-01-31T21:00:00Z,20,19
 60430,2020-01-31T22:00:00Z,8,33
 60430,2020-01-31T23:00:00Z,2,42
 60430,2020-02-01T00:00:00Z,2,44
 60430,2020-02-01T01:00:00Z,2,40
 60430,2020-02-01T02:00:00Z,1,39
 60430,2020-02-01T03:00:00Z,2,41
 60430,2020-02-01T04:00:00Z,2,41
 60430,2020-02-01T05:00:00Z,2,38
 60430,2020-02-01T06:00:00Z,1,38
 60430,2020-02-01T07:00:00Z,2,35
 60430,2020-02-01T08:00:00Z,3,34
 60430,2020-02-01T09:00:00Z,7,27
 60430,2020-02-01T10:00:00Z,9,25
 60430,2020-02-01T11:00:00Z,14,19
 60430,2020-02-01T12:00:00Z,18,15
 60430,2020-02-01T13:00:00Z,19,14
 60430,2020-02-01T14:00:00Z,20,14
 60430,2020-02-01T15:00:00Z,22,12
 60430,2020-02-01T16:00:00Z,24,12
 60430,2020-02-01T17:00:00Z,24,12
 60430,2020-02-01T18:00:00Z,26,10
 60430,2020-02-01T19:00:00Z,27,10
 60430,2020-02-01T20:00:00Z,23,13
 60430,2020-02-01T21:00:00Z,23,12
 60430,2020-02-01T22:00:00Z,23,11
 60430,2020-02-01T23:00:00Z,21,12
 60430,2020-02-02T00:00:00Z,18,13
 60430,2020-02-02T01:00:00Z,18,14
 60430,2020-02-02T02:00:00Z,15,16
 60430,2020-02-02T03:00:00Z,11,20
 60430,2020-02-02T04:00:00Z,14,16
 60430,2020-02-02T05:00:00Z,14,19
 60430,2020-02-02T06:00:00Z,13,23
 60430,2020-02-02T07:00:00Z,10,29
 60430,2020-02-02T08:00:00Z,21,11
 60430,2020-02-02T09:00:00Z,18,12
 60430,2020-02-02T10:00:00Z,17,13
 60430,2020-02-02T11:00:00Z,17,13
 60430,2020-02-02T12:00:00Z,18,11
 60430,2020-02-02T13:00:00Z,20,9
 60430,2020-02-02T14:00:00Z,21,8
 60430,2020-02-02T15:00:00Z,19,9
 60430,2020-02-02T16:00:00Z,18,11
 60430,2020-02-02T17:00:00Z,16,12
 60430,2020-02-02T18:00:00Z,8,20
 60430,2020-02-02T19:00:00Z,6,23
 60430,2020-02-02T20:00:00Z,2,29
 60430,2020-02-02T21:00:00Z,2,29
 60430,2020-02-02T22:00:00Z,3,26
 60430,2020-02-02T23:00:00Z,2,28
 60430,2020-02-03T00:00:00Z,2,30
 60430,2020-02-03T01:00:00Z,19,17
 60430,2020-02-03T02:00:00Z,22,13
 60430,2020-02-03T03:00:00Z,-999,-999
 60430,2020-02-03T04:00:00Z,30,8
 60430,2020-02-03T05:00:00Z,27,13
 60430,2020-02-03T06:00:00Z,17,25
 60430,2020-02-03T07:00:00Z,16,27
 60430,2020-02-03T08:00:00Z,14,31
 60430,2020-02-03T09:00:00Z,22,22
 60430,2020-02-03T10:00:00Z,24,19
 60430,2020-02-03T11:00:00Z,27,15
 60430,2020-02-03T12:00:00Z,26,16
 60430,2020-02-03T13:00:00Z,29,13
 60430,2020-02-03T14:00:00Z,25,17
 60430,2020-02-03T15:00:00Z,24,18
 60430,2020-02-03T16:00:00Z,23,20
 60430,2020-02-03T17:00:00Z,9,37
 60430,2020-02-03T18:00:00Z,6,40
 60430,2020-02-03T19:00:00Z,2,45
 60430,2020-02-03T20:00:00Z,2,44
 60430,2020-02-03T21:00:00Z,4,39
 60430,2020-02-03T22:00:00Z,10,30
 60430,2020-02-03T23:00:00Z,10,31
 60430,2020-02-04T00:00:00Z,10,31
 60430,2020-02-04T01:00:00Z,12,27
 60430,2020-02-04T02:00:00Z,8,31
 60430,2020-02-04T03:00:00Z,9,27
 60430,2020-02-04T04:00:00Z,16,20
 60430,2020-02-04T05:00:00Z,20,16
 60430,2020-02-04T06:00:00Z,17,21
 60430,2020-02-04T07:00:00Z,20,17
 60430,2020-02-04T08:00:00Z,23,15
 60430,2020-02-04T09:00:00Z,20,18
 60430,2020-02-04T10:00:00Z,21,19
 60430,2020-02-04T11:00:00Z,22,18
 60430,2020-02-04T12:00:00Z,24,16
 60430,2020-02-04T13:00:00Z,25,17
 60430,2020-02-04T14:00:00Z,26,15
 60430,2020-02-04T15:00:00Z,24,18
 60430,2020-02-04T16:00:00Z,22,20
 60430,2020-02-04T17:00:00Z,22,19
 60430,2020-02-04T18:00:00Z,26,13
 60430,2020-02-04T19:00:00Z,20,18
 60430,2020-02-04T20:00:00Z,26,13
 60430,2020-02-04T21:00:00Z,28,10
 60430,2020-02-04T22:00:00Z,29,10
 60430,2020-02-04T23:00:00Z,31,7
 60430,2020-02-05T00:00:00Z,34,5
 60430,2020-02-05T01:00:00Z,33,6
 60430,2020-02-05T02:00:00Z,33,6
 60430,2020-02-05T03:00:00Z,35,4
 60430,2020-02-05T04:00:00Z,35,5
 60430,2020-02-05T05:00:00Z,29,10
 60430,2020-02-05T06:00:00Z,28,11
 60430,2020-02-05T07:00:00Z,24,15
 60430,2020-02-05T08:00:00Z,25,13
 60430,2020-02-05T09:00:00Z,25,15
 60430,2020-02-05T10:00:00Z,24,16
 60430,2020-02-05T11:00:00Z,29,13
 60430,2020-02-05T12:00:00Z,29,14
 60430,2020-02-05T13:00:00Z,27,14
 60430,2020-02-05T14:00:00Z,25,16
 60430,2020-02-05T15:00:00Z,27,14
 60430,2020-02-05T16:00:00Z,22,17
 60430,2020-02-05T17:00:00Z,22,14
 60430,2020-02-05T18:00:00Z,21,15
 60430,2020-02-05T19:00:00Z,21,15
 60430,2020-02-05T20:00:00Z,24,13
 60430,2020-02-05T21:00:00Z,21,17
 60430,2020-02-05T22:00:00Z,21,17
 60430,2020-02-05T23:00:00Z,17,22
 60430,2020-02-06T00:00:00Z,16,21
 60430,2020-02-06T01:00:00Z,24,13
 60430,2020-02-06T02:00:00Z,26,11
 60430,2020-02-06T03:00:00Z,25,12
 60430,2020-02-06T04:00:00Z,23,13
 60430,2020-02-06T05:00:00Z,20,16
 60430,2020-02-06T06:00:00Z,19,19
 60430,2020-02-06T07:00:00Z,18,21
 60430,2020-02-06T08:00:00Z,18,23
 60430,2020-02-06T09:00:00Z,21,18
 60430,2020-02-06T10:00:00Z,19,20
 60430,2020-02-06T11:00:00Z,22,20
 60430,2020-02-06T12:00:00Z,22,17
 60430,2020-02-06T13:00:00Z,23,16
 60430,2020-02-06T14:00:00Z,23,17
 60430,2020-02-06T15:00:00Z,24,16
 60430,2020-02-06T16:00:00Z,23,17
 60430,2020-02-06T17:00:00Z,24,16
 60430,2020-02-06T18:00:00Z,26,15
 60430,2020-02-06T19:00:00Z,25,15
 60430,2020-02-06T20:00:00Z,24,17
 60430,2020-02-06T21:00:00Z,23,17
 60430,2020-02-06T22:00:00Z,23,17
 60430,2020-02-06T23:00:00Z,26,15
 60430,2020-02-07T00:00:00Z,26,14
 60430,2020-02-07T01:00:00Z,23,17
 60430,2020-02-07T02:00:00Z,24,15
 60430,2020-02-07T03:00:00Z,24,16
 60430,2020-02-07T04:00:00Z,23,18
 60430,2020-02-07T05:00:00Z,24,17
 60430,2020-02-07T06:00:00Z,24,17
 60430,2020-02-07T07:00:00Z,23,18
 60430,2020-02-07T08:00:00Z,22,17
 60430,2020-02-07T09:00:00Z,24,15
 60430,2020-02-07T10:00:00Z,25,13
 60430,2020-02-07T11:00:00Z,25,13
 60430,2020-02-07T12:00:00Z,27,11
 60430,2020-02-07T13:00:00Z,29,11
 60430,2020-02-07T14:00:00Z,28,11
 60430,2020-02-07T15:00:00Z,30,9
 60430,2020-02-07T16:00:00Z,30,10
 60430,2020-02-07T17:00:00Z,30,9
 60430,2020-02-07T18:00:00Z,25,16
 60430,2020-02-07T19:00:00Z,28,13
 60430,2020-02-07T20:00:00Z,27,13
 60430,2020-02-07T21:00:00Z,26,14
 60430,2020-02-07T22:00:00Z,26,15
 60430,2020-02-07T23:00:00Z,24,16
 60430,2020-02-08T00:00:00Z,21,19
 60430,2020-02-08T01:00:00Z,24,19
 60430,2020-02-08T02:00:00Z,18,25
 60430,2020-02-08T03:00:00Z,25,15
 60430,2020-02-08T04:00:00Z,28,12
 60430,2020-02-08T05:00:00Z,23,18
 60430,2020-02-08T06:00:00Z,19,21
 60430,2020-02-08T07:00:00Z,19,21
 60430,2020-02-08T08:00:00Z,22,19
 60430,2020-02-08T09:00:00Z,25,17
 60430,2020-02-08T10:00:00Z,26,14
 60430,2020-02-08T11:00:00Z,28,11
 60430,2020-02-08T12:00:00Z,29,10
 60430,2020-02-08T13:00:00Z,31,8
 60430,2020-02-08T14:00:00Z,30,10
 60430,2020-02-08T15:00:00Z,29,11
 60430,2020-02-08T16:00:00Z,27,13
 60430,2020-02-08T17:00:00Z,25,15
 60430,2020-02-08T18:00:00Z,23,17
 60430,2020-02-08T19:00:00Z,19,21
 60430,2020-02-08T20:00:00Z,17,23
 60430,2020-02-08T21:00:00Z,4,41
 60430,2020-02-08T22:00:00Z,2,44
 60430,2020-02-08T23:00:00Z,2,46
 60430,2020-02-09T00:00:00Z,2,47
 60430,2020-02-09T01:00:00Z,2,46
 60430,2020-02-09T02:00:00Z,2,45
 60430,2020-02-09T03:00:00Z,2,44
 60430,2020-02-09T04:00:00Z,2,41
 60430,2020-02-09T05:00:00Z,4,38
 60430,2020-02-09T06:00:00Z,5,37
 60430,2020-02-09T07:00:00Z,4,39
 60430,2020-02-09T08:00:00Z,12,29
 60430,2020-02-09T09:00:00Z,12,29
 60430,2020-02-09T10:00:00Z,15,26
 60430,2020-02-09T11:00:00Z,35,5
 60430,2020-02-09T12:00:00Z,35,6
 60430,2020-02-09T13:00:00Z,33,7
 60430,2020-02-09T14:00:00Z,32,8
 60430,2020-02-09T15:00:00Z,23,17
 60430,2020-02-09T16:00:00Z,17,21
 60430,2020-02-09T17:00:00Z,17,20
 60430,2020-02-09T18:00:00Z,22,14
 60430,2020-02-09T19:00:00Z,30,7
 60430,2020-02-09T20:00:00Z,29,6
 60430,2020-02-09T21:00:00Z,30,6
 60430,2020-02-09T22:00:00Z,30,6
 60430,2020-02-09T23:00:00Z,29,6
 60430,2020-02-10T00:00:00Z,29,6
 60430,2020-02-10T01:00:00Z,26,9
 60430,2020-02-10T02:00:00Z,24,11
 60430,2020-02-10T03:00:00Z,-999,-999
 60430,2020-02-10T04:00:00Z,14,21
 60430,2020-02-10T05:00:00Z,17,19
 60430,2020-02-10T06:00:00Z,1,39
 60430,2020-02-10T07:00:00Z,2,41
 60430,2020-02-10T08:00:00Z,3,38
 60430,2020-02-10T09:00:00Z,12,24
 60430,2020-02-10T10:00:00Z,15,23
 60430,2020-02-10T11:00:00Z,20,18
 60430,2020-02-10T12:00:00Z,21,17
 60430,2020-02-10T13:00:00Z,-999,-999
 60430,2020-02-10T14:00:00Z,25,13
 60430,2020-02-10T15:00:00Z,26,13
 60430,2020-02-10T16:00:00Z,23,18
 60430,2020-02-10T17:00:00Z,21,20
 60430,2020-02-10T18:00:00Z,17,24
 60430,2020-02-10T19:00:00Z,15,25
 60430,2020-02-10T20:00:00Z,14,26
 60430,2020-02-10T21:00:00Z,17,23
 60430,2020-02-10T22:00:00Z,19,19
 60430,2020-02-10T23:00:00Z,19,18
 60430,2020-02-11T00:00:00Z,16,21
 60430,2020-02-11T01:00:00Z,19,18
 60430,2020-02-11T02:00:00Z,15,22
 60430,2020-02-11T03:00:00Z,6,34
 60430,2020-02-11T04:00:00Z,5,33
 60430,2020-02-11T05:00:00Z,3,36
 60430,2020-02-11T06:00:00Z,4,38
 60430,2020-02-11T07:00:00Z,9,35
 60430,2020-02-11T08:00:00Z,19,24
 60430,2020-02-11T09:00:00Z,25,18
 60430,2020-02-11T10:00:00Z,29,13
 60430,2020-02-11T11:00:00Z,30,11
 60430,2020-02-11T12:00:00Z,31,12
 60430,2020-02-11T13:00:00Z,30,14
 60430,2020-02-11T14:00:00Z,28,18
 60430,2020-02-11T15:00:00Z,28,21
 60430,2020-02-11T16:00:00Z,31,17
 60430,2020-02-11T17:00:00Z,27,18
 60430,2020-02-11T18:00:00Z,26,18
 60430,2020-02-11T19:00:00Z,28,16
 60430,2020-02-11T20:00:00Z,29,15
 60430,2020-02-11T21:00:00Z,31,13
 60430,2020-02-11T22:00:00Z,32,11
 60430,2020-02-11T23:00:00Z,30,12
 60430,2020-02-12T00:00:00Z,26,17
 60430,2020-02-12T01:00:00Z,26,16
 60430,2020-02-12T02:00:00Z,31,10
 60430,2020-02-12T03:00:00Z,30,12
 60430,2020-02-12T04:00:00Z,31,11
 60430,2020-02-12T05:00:00Z,29,13
 60430,2020-02-12T06:00:00Z,28,14
 60430,2020-02-12T07:00:00Z,23,20
 60430,2020-02-12T08:00:00Z,23,19
 60430,2020-02-12T09:00:00Z,26,15
 60430,2020-02-12T10:00:00Z,28,13
 60430,2020-02-12T11:00:00Z,30,11
 60430,2020-02-12T12:00:00Z,35,8
 60430,2020-02-12T13:00:00Z,36,8
 60430,2020-02-12T14:00:00Z,38,7
 60430,2020-02-12T15:00:00Z,37,7
 60430,2020-02-12T16:00:00Z,36,8
 60430,2020-02-12T17:00:00Z,34,10
 60430,2020-02-12T18:00:00Z,28,14
